title,images,category,description,price,sku
SF5777CM12pcs - Cake Maker,https://sanfordjapan.com/products/kitchen_appliances/cake_waffle_maker/sf5777cm.jpg,sanfordjapan,"12 PCS Mini cake maker, Non-stick baking plate 
Doughnut cavity, Skid resistant footing, Covered hinge
Locking clip, Jumbo pilot light, Compact & Poratble
Easy to clean.",,
SF5787WM5pcs - Waffle Maker,https://sanfordjapan.com/products/kitchen_appliances/cake_waffle_maker/sf5787wm_new.jpg,sanfordjapan,"5pcs of Waffle Maker.
Non-Stick Coated Plate.
Thermostatically Control.
Head Adjustable Knob.
Cool Touch Body, Two Pilot Lights.
Skid-Resistant Feet.
Easy to Use and Cleaning.
800-1000 Watts.
Brochure    Manual",,
SF5781WMWaffle Maker,https://sanfordjapan.com/products/kitchen_appliances/cake_waffle_maker/sf5781wm.jpg,sanfordjapan,"750 Watts, Two pilot light, Cool touch housing
Power on-Ready light are controlled by thermostat
Non-Stick coated plate for easy cleaning.",,
SF5782WMWaffle Maker,https://sanfordjapan.com/products/kitchen_appliances/cake_waffle_maker/sf5782wm.jpg,sanfordjapan,"750 Watts, Two pilot light, Cool touch housing
Power on-Ready light are controlled by thermostat
Non-Stick coated plate for easy cleaning.",,
SF5780WM4pcs - Waffle Maker,https://sanfordjapan.com/products/kitchen_appliances/cake_waffle_maker/sf5780wm.jpg,sanfordjapan,"4 Slice Waffle Maker.
Non-Stick Coated Plates.
Power and Healing Indictor Lights.
90º Plate Opening for Easy Access.
Durable Body, Anti Skid Feet.
Cool Touch Safe Housing.
Easy To Use and Cleaning.
Thermostatically Controlled.
Power : 1400 Watts.",,
SF5788CPM14pcs - Cake Pop Maker,https://sanfordjapan.com/products/kitchen_appliances/cake_waffle_maker/sf5788cpm_new.jpg,sanfordjapan,"14pcs of Cake Pop Maker.
12” Non-Stick Coated Plate.
Power & Ready Light Indicators.
Auto Thermostat Control.
Power On/Off Switch.
Non-Stick Coating for Easy Cleaning.
1000 Watts.
Brochure    Manual",,
SF4622SL - 2SCPlatinum Searchlight,https://sanfordjapan.com/products/luminous_collection/platinum/sf4622sl.jpg,sanfordjapan,"Can target enemy upto 1200 meters range
CREE LED Bulb / Dynamic Flash LED Technology
Life time Sanford Warranty / Unbreakable Front Cover .",,
SF4623SL - 3SCPlatinum Searchlight,https://sanfordjapan.com/products/luminous_collection/platinum/sf4623sl.jpg,sanfordjapan,"Can target enemy upto 1600 meters range
CREE LED Bulb / Dynamic Flash LED Technology
Life time Sanford Warranty / Unbreakable Front Cover .",,
SF4627SL-1AAPlatinum Searchlight,https://sanfordjapan.com/products/luminous_collection/platinum/sf4627sl.jpg,sanfordjapan,"Can target enemy upto 400 meters range
                        60 minutes continuous working time, Hyper Bright CREE 1W LED
CREE LED Bulb / Dynamic Flash LED Technology
Life time Sanford Warranty / Unbreakable Front Cover .",,
SF4626SL-2AAPlatinum Searchlight,https://sanfordjapan.com/products/luminous_collection/platinum/sf4626sl.jpg,sanfordjapan,"Can target enemy upto 500 meters range
CREE LED Bulb / Dynamic Flash LED Technology
Life time Sanford Warranty / Unbreakable Front Cover .",,
SF5986GMGursaan Maker,https://sanfordjapan.com/products/kitchen_appliances/crepe_maker/sf5986gm.jpg,sanfordjapan,"45cm Big size cooking plate
High quality roasting plate.
Multi functional cooking:  Arabic bread, Grill, etc ..
Stainless steel heating element.
Cool touch handles, Adjustable temperature control.
280ºC High temperature for fast baking.
220- 240V~50/60Hz, 2000W.",,
SF6450SBMPortable Sweet Ball Maker,https://sanfordjapan.com/products/kitchen_appliances/crepe_maker/sf6450sbm.jpg,sanfordjapan,"Portable smart home use sweet ball maker.
2 in 1, Can make in Ball & Doughnut shapes.
Durable ABS body material.
Dispenses 3 dough balls at a time.
Bowl capacity 700ml, can make 100pcs in one fill.
Digital LED Display to count the number of sweet balls.
ON/OFF switch, Easy to use & clean.",,
SF5777NMNutty Maker,https://sanfordjapan.com/products/kitchen_appliances/crepe_maker/sf5777nm.jpg,sanfordjapan,"Power: 750Watts.
12 Pieces Nutties.
Non-Stick Coating Plate.
Thermostatically Controlled.
Two Pilot Lights, Cool Touch Body.
Skid Resistant Feet.
Easy Use and Cleaning.
Brochure    Manual",,
SF5779CMChurros Maker,https://sanfordjapan.com/products/kitchen_appliances/crepe_maker/sf5779cm.jpg,sanfordjapan,"4 Pieces Churros Maker.
750Watts Power, Nonstick Coating.
Easy to Clean.
Thermostatically Controlled.
Pilot Light Indicator.
Cool-Touch Housing.
Skid-Resistant Feet.
Brochure",,
SF5591KTMini Slicer,https://sanfordjapan.com/products/kitchen_appliances/food_chopper_steamer/sf5591kt.jpg,sanfordjapan,"Stainless Steel Sharp Blade, 400ml Capacity.
Easy to Use. Compact and Durable.
How to Use
1. Carefully place the blade holder over the center of the bowl.
2. Cut the ingredients into big sections and place them in the bowl. To ensure best results, fill 1/4 of bow capacity.
3. Place the cover on the bowl.
4. Hold the lid with a hand and with the other one pull the handle.
5. Take out the blade carefully before removing food from a bowl.
Brochure",,
SF5592KTMini Slicer,https://sanfordjapan.com/products/kitchen_appliances/food_chopper_steamer/sf5592kt.jpg,sanfordjapan,"Stainless Steel Sharp Blade, 900ml Capacity.
Egg Beater Attachment, Safe Lid Lock.
How to Use
1. Carefully place the blade holder over the center of the bowl.
2. Cut the ingredients into big sections and place them in the bowl. To ensure best results, fill 1/4 of bow capacity.
3. Place the cover on the bowl.
4. Hold the lid with a hand and with the other one pull the handle.
5. Take out the blade carefully before removing food from a bowl.
Brochure",,
SF5593SMSalad Maker,https://sanfordjapan.com/products/kitchen_appliances/food_chopper_steamer/sf5593sm.jpg,sanfordjapan,"3 in 1- Chops, Mix, Dries.
SUS 420J2 Stainless Steel Blade.
1.2L Capacity Food Grade Bowl.
Push Handle Efficient & Easy Spin.
Anti-Slip Buckle Prevent Slipping.
Brochure",,
SF5589SMSalad Maker,https://sanfordjapan.com/products/kitchen_appliances/food_chopper_steamer/sf5589sm_new.jpg,sanfordjapan,"5 In 1 Salad Maker.

Fine Slicing, Coarse Slicing, Fine Shredding, Coarse Shredding and Chipping Discs.
Stainless Steel Disc.
100% Copper Motor with Temperature  Control.
Extra-large  Feeding Tube.
ABS Strong Body.
Dishwasher  Safe Attachments.
200 Watts.
Brochure    Manual    Video",,
SF5581FCFood Chopper,https://sanfordjapan.com/products/kitchen_appliances/food_chopper_steamer/sf5581fc.jpg,sanfordjapan,"ABS Plastic Housing.
0.7 Liter Durable Plastic Jar with Handle.
2 Layer Chopping Blades.
Food Grade Stainless Steel Sharp Dicer & Chopping Blade.
4 Chopping Blades and 3 Dicer Blades.
2 Speed with Pulse Button Control.
Compact & Easy Holding Design.
Smooth & Quiet Operation.
Anti-slip Feet, Multi-safe Protection.
High Efficient Motor for Ice Crush, Chopping Fruit, Meat, Fish Vegetable & Poultry, 400 Watts Copper Motor.
Brochure    Manual    Video",,
SF5590FCFood Chopper,https://sanfordjapan.com/products/kitchen_appliances/food_chopper_steamer/sf5590fc.jpg,sanfordjapan,"Meat & Vegetable Mincer.
500ml Capacity Bowl.
Stainless Steel Double Blade.
500 Watts, 100% Full Copper Motor.
Compact & Easy Holding Design.
High Efficient in Chopping Meat.
Safety Lock FunctionSmooth & Quiet Operation.
Removable Blade for Easy Cleaning.
Brochure    Manual",,
SF5588FCFood Chopper,https://sanfordjapan.com/products/kitchen_appliances/food_chopper_steamer/sf5588fc_new.jpg,sanfordjapan,"100% Copper Motor, 300 Watts.
2 Litre Capacity Durable Glass Bowl.
Dual Stainless Steel Sharp Blade.
Easy to Clean and Use.
Smith & Quiet Operation.
Non-Slip Base.
Brochure",,
SF5587FCFood Chopper,https://sanfordjapan.com/products/kitchen_appliances/food_chopper_steamer/sf5587fc.jpg,sanfordjapan,"Stainless Steel Housing.
2 Liter Durable AS Jar.
Metal rod, Metal Connector.
2 Speed Operation.
3 Layer Chopping Blades.
SUS #304 Stainless Steel Blades.
High Efficient in Chopping Meat.
Compact & Easy Holding Design.
Smooth & Quiet Operation.
400 Watts.
Brochure    Manual",,
SF5583FCFood Chopper,https://sanfordjapan.com/products/kitchen_appliances/food_chopper_steamer/sf5583fc_new1.jpg,sanfordjapan,"Chopper, Mincer, Mixer, Meat, Fruits, Vegetable Chopper.
Mix Mayonnaise, Detachable  Parts.
Powerful Motor, Sharp Blades.
2.0L Capacity #304 Stainless Steel Bowl.
4 Blade & Extra Meat Blade.
400 Watts Powerful Copper Motor.
Strong Metalhead.
Two Speed Setting, Non-Slip Base 
Brochure",,
SF5584FCFood Chopper & Garlic Peeler,https://sanfordjapan.com/products/kitchen_appliances/food_chopper_steamer/sf5584fc_new_1.jpg,sanfordjapan,"Chopper, Mincer, Mixer, Peeler
Meat, Nuts, Fruits, Vegetable Chopper, Mix Mayonnaise, Peel Garlic.
1.8 Litre Glass Bowl with Handle.
400 Watts Powerful Copper Motor.
Sharp Stainless Steel Blade & Extra Meat Blade.
Stainless Steel Housing, Strong Metalhead.
Two Speed Setting, Non-Slip Base 
Powerful Motor, Detachable Parts.
Garlic Peeler Attachment.
Safe & Easy to Use.
Brochure    Manual",,
SF5580FCFood Chopper & Garlic Peeler,https://sanfordjapan.com/products/kitchen_appliances/food_chopper_steamer/sf5580fc.jpg,sanfordjapan,"Chopper, Mincer, Mixer, Peeler
300 Watts Powerful Copper Motor.
3.0 Litre Glass Bowl with Handle.
3 Speed Setting.
Egg Mixer, Garlic Peeler, Chopping Blade and Extra Meat Blades.
Safe & Easy to Use.
Detachable Parts.
High Efficient in Chopping Meat.  
Strong Metalhead  . 
Non-slip Base.
Brochure    Manual",,
SF5582FCFood Chopper,https://sanfordjapan.com/products/kitchen_appliances/food_chopper_steamer/sf5582fc_new.jpg,sanfordjapan,"400 Watts Powerful Copper Motor.
4Litre #304 Stainless Steel Bowl with Handle.
3 Speed Setting.
4 Sharp Blades, Egg Mixer and 2 Extra Meat Blades.
High Efficient in Chopping Meat.
Strong Metalhead, Non-Slip Base.
Safe & Easy to Use, Detachable Parts.
Brochure    Manual",,
SF5586FCFood Chopper,https://sanfordjapan.com/products/kitchen_appliances/food_chopper_steamer/sf5586fc_new.jpg,sanfordjapan,"1200 Watts Powerful Copper Motor.
6Litre Capacity #304 Stainless Steel Bowl with Handle.
3 Speed Setting.
4 Sharp Bladesand 2 Extra Meat Blades.
High Efficient in Chopping Meat.
Strong Metalhead, Non-Slip Base.
Safe & Easy to Use, Detachable Parts.
Brochure    Manual",,
SF5585RFCRechargeable Food Chopper,https://sanfordjapan.com/products/kitchen_appliances/food_chopper_steamer/sf5585rfc.jpg,sanfordjapan," 350ml Capacity, Big Button For Easy Operation.
Unbreakable Bowl, High Speed 1700RPM.
Convenient Cordless Usage, LED Indication.
3Pcs Stainless Steel Blades.
Removable Lid For Easy Clean.
Automatic Stop in 20 Seconds.
USB 2.0 Charging, 4Hours Charge.
Use More Than 40 Times per Charge.
Long-Lasting Lithium-ion Battery.
1300mAh, 30 Watts, 3.7V.
Brochure",,
SF6814FPRechargeable Food Chopper,https://sanfordjapan.com/products/kitchen_appliances/food_chopper_steamer/sf6814fp.jpg,sanfordjapan,"450ml Capacity.
Multi Functional, Rechargeable.
SUS #304 Food grade stainless steel blades.
One touch single button, easy to use.
Convenient cordless usage.
Type-C USB charging cable.
1200mAh rechargeable high capacity battery.
Food grade high quality bowl 450ml capacity.
Removable lid for easy cleaning.
30 Watts power, high quality motor.
Chopping vegetables & spices, mixing egg & mayonnaise.",,
SF955VF - 6”Ventilating Fan,https://sanfordjapan.com/products/home_appliances/ventilating_fan/sf955vf.jpg,sanfordjapan,"25 watts, Innovative design matching with modern interior
Easy to install and remove inside a room
Cord-operated shutters switch providing ease of operation.",,
SF956VF - 8”Ventilating Fan,https://sanfordjapan.com/products/home_appliances/ventilating_fan/sf956vf.jpg,sanfordjapan,"25 watts, Innovative design matching with modern interior
Easy to install and remove inside a room
Cord-operated shutters switch providing ease of operation.",,
SF957VF - 8”Ventilating Fan,https://sanfordjapan.com/products/home_appliances/ventilating_fan/sf957vf.jpg,sanfordjapan,"Unique Q-blades for low noise, Energy-saving
High performance motor (32 watts)
Ball bearing motor for smoother and durable operation.",,
SF958VF - 10”Ventilating Fan,https://sanfordjapan.com/products/home_appliances/ventilating_fan/sf958vf.jpg,sanfordjapan,"Unique Q-blades for low noise, Energy-saving
High performance motor (36 watts)
Ball bearing motor for smoother and durable operation.",,
SF959VF - 12”Ventilating Fan,https://sanfordjapan.com/products/home_appliances/ventilating_fan/sf959vf.jpg,sanfordjapan,"Unique Q-blades for low noise, Energy-saving
High performance motor (50 watts)
Ball bearing motor for smoother and durable operation.",,
SF6200SEC4 in 1 Combo,https://sanfordjapan.com/products/luminous_collection/combo/sf6200sec.jpg,sanfordjapan,"RECHARGEABLE EMERGENCY LANTERN
• 8 Hours Charging, 40 Working Working.
• 24pcs, 5W PLC LED.
RECHARGEABLE CAMPING LIGHT
• 3 Hours Charging, 24 Working Working.
• 1800mAh Rechargeable Lithium-ion Battery.
RECHARGEABLE searchlight.
• Range - 1600 meters / 235-25- lumens.
• 200 minutes continuous working, Rechargeable Lithium battery - 2400mAh with USB charging : 8 hours
Download Brochure",,
SF6203SEC2 in 1 Combo,https://sanfordjapan.com/products/luminous_collection/combo/sf6203sec.jpg,sanfordjapan,"CAMPING EMERGENCY LANTERN
46pcs 2835 LED, 1x18650 3.7V 1800mAh Li-battery.
High bright1.5 hours, Low bright 15 hours.
4 mode operating functions - 1 - OFF, 2-high bright , 3- medium bright, 4- low bright.
Input voltage - DC 5.0V USB.
Rechargeable LED searchlight : 
200 minutes continuous working, Charging time: 8 hours.
Range - 1200 meters, 3W LED CREE.
Rechargeable Lithium - 1900mAh / Current:550MA, Voltage:3.7v .",,
SF6190SLC4 in 1 Combo,https://sanfordjapan.com/products/luminous_collection/combo/sf6190slc.jpg,sanfordjapan,"Rechargeable LED searchlight 3SC  x 4 .
Corrosion / Water / Shock resistance / Life time warranty for CREE LED / Hyper bright CREE 3W LED / Range - 1600 meters / 120-140 lumens / 180 minutes continuous working / 
Rechargeable Lithium- 1900mAh / Current:550MA, Voltage:3.7v / Charging time: 8 hours.",,
SF6168SLC2 in 1 Combo,https://sanfordjapan.com/products/luminous_collection/combo/sf6167slc.jpg,sanfordjapan,"Rechargeable LED searchlight : 
Corrosion / Water / Shock resistance / Life time warranty for CREE LED / Hyper bright CREE 3W LED / Range - 1600 meters / 120-140 lumens / 200 minutes continuous working / 
Rechargeable Lithium- 1900mAh / Current:550MA, Voltage:3.7v / Charging time: 8 hours.
Rechargeable LED  Light: ABS plastic housing / 20pcs SMD LED / Working time = Low : 24hours, Medium : 6:30hours, High : 3:15hours / Charging : 5.0V USB Cable.",,
SF6167SLC2 in 1 Combo,https://sanfordjapan.com/products/luminous_collection/combo/sf6167slc.jpg,sanfordjapan,"Rechargeable LED searchlight : 
Corrosion / Water / Shock resistance / Life time warranty for CREE LED / Hyper bright CREE 3W LED / Range - 1200 meters / 120-140 lumens / 200 minutes continuous working / 
Rechargeable Lithium- 1900mAh / Current:550MA, Voltage:3.7v / Charging time: 8 hours.
Rechargeable LED  Light: ABS plastic housing / 20pcs SMD LED / Working time = Low : 24hours, Medium : 6:30hours, High : 3:15hours / Charging : 5.0V USB Cable.",,
SF6188SLC - 2SC4 in 1 Combo,https://sanfordjapan.com/products/luminous_collection/combo/sf6188slc.jpg,sanfordjapan,"Rechargeable LED searchlight 2SC : 
Corrosion / Water / Shock resistance / Life time warranty for CREE LED / Hyper bright CREE 3W LED / Range - 1200 meters / 120-140 lumens / 180 minutes continuous working / 
Rechargeable Lithium- 1900mAh / Current:550MA, Voltage:3.7v / Charging time: 8 hours.
Rechargeable LED  Light: ABS plastic housing / 20pcs SMD LED / Micro soft switch / Adjustable power :  High, Medium, Low.",,
SF6189SLC - 3SC4 in 1 Combo,https://sanfordjapan.com/products/luminous_collection/combo/sf6189slc.jpg,sanfordjapan,"Rechargeable LED searchlight 2SC : 
Corrosion / Water / Shock resistance / Life time warranty for CREE LED / Hyper bright CREE 3W LED / Range - 1200 meters / 120-140 lumens / 180 minutes continuous working / 
Rechargeable Lithium- 1900mAh / Current:550MA, Voltage:3.7v / Charging time: 8 hours.
Rechargeable LED  Light: ABS plastic housing / 20pcs SMD LED / Micro soft switch / Adjustable power :  High, Medium, Low.",,
SF6165RLEDC2 in 1 Combo,https://sanfordjapan.com/products/luminous_collection/combo/sf6165rledc.jpg,sanfordjapan,"Rechargeable LED Light with remote controller.
Charging time: 3hrs, 25pcs SMD LED.
180 minuites continuous working. Lithium battery, 3.7 V.
1800mAh, 220-240V ~ 50/60Hz, 5 Watts.",,
SF6166RLEDC3 in 1 Combo,https://sanfordjapan.com/products/luminous_collection/combo/sf6166rledc.jpg,sanfordjapan,"Rechargeable LED Light with remote controller.
Charging time: 3hrs, 25pcs SMD LED.
180 minuites continuous working. Lithium battery, 3.7 V.
1800mAh, 220-240V ~ 50/60Hz, 5 Watts.",,
SF6179SEC2 in 1 Combo,https://sanfordjapan.com/products/luminous_collection/combo/sf6179sec.jpg,sanfordjapan,"SF6179SEC2 Pc combo (15pc LED Emergency Lantern + 2SC searchlight).
Housing - ABS, Switch Mode - Off, Bright and Super Bright.
15pcs LED. Hybrid Energy Efficiency Technology.
6 hours charging, 48 hour working.
Unbreakable Front Cover.

2SC Rechargeable searchlight
Can target enemy upto 1200 meters range.
Water resistant / Corrosion proof / Shock resistance.
Dynamic Flash LED Technology.
Rechargeable battery.",,
SF6156CLRLED3 in 1 Combo,https://sanfordjapan.com/products/luminous_collection/combo/sf6156clrled.jpg,sanfordjapan,"SF458MCL3 Hours charging time with USB cable
20pcs 2835 SMD LED light source
Off/low/medium/high electronic soft switch
Working hours : High-3.15 hrs, medium - 6.30 hrs
low - 24 hrs, 67x20 mm size, 45 grams weight
4.0V 1500mAh lithium battery, PP plastic
Transparent cover, ABS plastic housing 
SF244RLED - 2pcs
Rechargeable LED Light / Lithium battery. 3.7V, 1800mAh.
3 hours charging, 25pcs	SMD LED, 220-240V ~ 50/60Hz, 5 Watts..",,
SF6155CLRLED2 in 1 Combo,https://sanfordjapan.com/products/luminous_collection/combo/sf6155clrled.jpg,sanfordjapan,"SF458MCL3 Hours charging time with USB cable
20pcs 2835 SMD LED light source
Off/low/medium/high electronic soft switch
Working hours : High-3.15 hrs, medium - 6.30 hrs
low - 24 hrs, 67x20 mm size, 45 grams weight
4.0V 1500mAh lithium battery, PP plastic
Transparent cover, ABS plastic housing 
SF244RLED
Rechargeable LED Light / Lithium battery. 3.7V, 1800mAh.
3 hours charging, 25pcs	SMD LED, 220-240V ~ 50/60Hz, 5 Watts..",,
SF5843SEC3 in 1 Combo,https://sanfordjapan.com/products/luminous_collection/combo/sf5843sec.jpg,sanfordjapan,"SF4725EL-15 PCS LED + 
	SF484SL 2SC X 2 (1200 Meter, CREE LED BULB, 100,000 Hours).",,
SF5846SEC3 in 1 Combo,https://sanfordjapan.com/products/luminous_collection/combo/sf5846sec.jpg,sanfordjapan,"SF4725EL-15 PCS LED X 2 + 
SF484SL 2SC (1200 Meter, CREE LED BULB, 100,000 Hours).",,
SF5847SEC3 in 1 Combo,https://sanfordjapan.com/products/luminous_collection/combo/sf5847sec.jpg,sanfordjapan," SF4316EL-24 LED
(6 Hours working / 40 Hours working, 4D LED) X 2 + 
SF485SL 3SC x 2 (1600 Meter, CREE LED BULB).",,
SF6151SEC2 in 1 Combo,https://sanfordjapan.com/products/luminous_collection/combo/sf6151sec.jpg,sanfordjapan,"SF452EL-15 Pcs 
(8 Hours working / 118 Hours working, USB Charger
4D LED, 30 High Bright) +
SF484SL 2SC (1200 Meters).",,
SF5833ELC2 in 1 Combo,https://sanfordjapan.com/products/luminous_collection/combo/sf5833elc.jpg,sanfordjapan,"SF4725EL - 15 Pcs LED x 2 (CREE LED BULB, 100,000 Hours).",,
SF4663SL - 2SCNavy Searchlight,https://sanfordjapan.com/products/luminous_collection/navy/sf4663sl_new.jpg,sanfordjapan,"Rechargeable 2SC LED searchlight.
Corrosion / Water / Shock resistance.
Life Time Warranty for CREE LED.
Hyper Bright CREE 7W LED.
Range - 2800 meters / 520 lumens.
240 Minutes Continuous Working.
Rechargeable Lithium Battery - 5000mAh.
Current:550mA, Voltage:4.2V.
Charging time: 8 hours.
No of Switching Cycle - 10000 Times
Brochure",,
SF4664SLNavy Searchlight,https://sanfordjapan.com/products/luminous_collection/navy/sf4664sl.jpg,sanfordjapan,"Rechargeable 3SC LED searchlight.
Corrosion / Water / Shock resistance.
Life Time Warranty for CREE LED.
Hyper Bright CREE 7W LED.
Range - 3200 meters / 680 lumens.
330 Minutes Continuous Working.
Rechargeable Lithium Battery - 7000mAh.
Current:750mA, Voltage:4.2V.
Charging time: 8 hours.
No of Switching Cycle - 10000 Times
Brochure",,
SF636MK-ARechargeable Mosquito Lamp,https://sanfordjapan.com/products/home_appliances/insect_killer/sf636mk_a.jpg,sanfordjapan,"2 Mode Operations: Mosquito killer & Night Lamp.

1200mAh Rechargeable Lithium Battery.
6 Hours Working, AC/ DC Operation.
365 UV Violet Light Tube.
3000V Zapping Power.
Wall  Hanging and Standing Options.
Stainless Steel Grid Surround.
Coverage Area: 50- 120m Meters.
Ultra-quiet Operation.
Mosquito Storage Box.
5V USB Charging, 5 Watts Power.
 Brochure    Manual",,
SF636MKRechargeable Mosquito Lamp,https://sanfordjapan.com/products/home_appliances/insect_killer/sf636mk.jpg,sanfordjapan,"Rechargeable Mosquito Killer Lamp.
	
 360° Lighlwave Full Coverage	.
2000mAh Long Battery Life.	
Small & Portable Design, Strong ABS Body.
Easy to Move the Position.		
One Key Mechanical Switch.		
Easy to Operate, Low Noise.		
5 Watts USB Charging.		
Trapping Light Source Technology.		
Powerful Electric Shock	.	
High Mosquito Killing Rate & Longer Life.
Brochure",,
SF637MKMosquito Lamp,https://sanfordjapan.com/products/home_appliances/insect_killer/sf637mk.jpg,sanfordjapan,"Mosquito Killer Lamp.
	
 360° UV Purple Lightwave Attracts Files, Moths, Mosquitoes and Other Flying Insects.
Trapping Light Source Technology.
Powerful Electric Shock.	
Small & Portable Design, Strong Body.
Easy to Operate & Clean.	
Low Noise Operation.	
High Mosquito Killing Rate & Longer Life.
Strong Suction with 2400RPM Turbine.
Large Removable Mosquito Collection Tray Sole for Humans and Pets.
Brochure",,
SF637MK-ARechargeable Mosquito Lamp,https://sanfordjapan.com/products/home_appliances/insect_killer/sf637mk_a.jpg,sanfordjapan,"3000V Zapping Power.
1200mAh Rechargeable Lithium ion Battery.
6 Hours Working.
AC/DC Operation.
Single Button Control.
Safe Touch ABS Body.
365nm UV Violet LED Light.
Wall Hanging and Standing Options.
Stainless Steel Grid.
Coverage Area: 30m Meters.
Ultra-quite Operation.
Indoor & Outdoor use.
5V USB Charging.
3 Watts Power.
 Brochure    Manual",,
SF635MKRechargeable Mosquito Bat,https://sanfordjapan.com/products/home_appliances/insect_killer/sf635mk_new.jpg,sanfordjapan,"
Rechargeable Mosquito Bat with Stand.
3.7V, 1200mAh Lithium-ion Battery.
Mosquito Trapping Purple LED Light.
3000V Grid Voltage.
Power-On Indication LED.
3 Layer Mesh Surface.
Over-charge & Over-discharge Protection.
Overcurrent, Load Short Circuit Protection.
5V USB Charging..
3-5 Hours Charging Time.
Brochure",,
SF634MKRechargeable Mosquito Bat,https://sanfordjapan.com/products/home_appliances/insect_killer/sf634mk.jpg,sanfordjapan,"Rechargeable Mosquito Bat with Flash Light.
LED- 1x0.2W | Ultra Light Weight.
Powerful Lithium Battery - 3.7V, 1200mAh.
4-5 Hours Charging Time | Power 2W.
5V USB Charging | Big Switch.
3000V Zapping Power.",,
SF638MKRechargeable Mosquito Bat,https://sanfordjapan.com/products/home_appliances/insect_killer/sf638mk.jpg,sanfordjapan,"3.7V, 500mAh Lithium-ion Battery.
Mosquito Trapping.
3000V Grid Voltage.
Over-charge & Over-discharge Protection.
Overcurrent, Load Short Circuit Protection.
5V USB Charging.
10 Hours Charging Time.
 Brochure    Manual",,
SF639MKRechargeable Mosquito Bat,https://sanfordjapan.com/products/home_appliances/insect_killer/sf639mk.jpg,sanfordjapan,"3.7V, 700mAh Lithium-ion Battery.
3500V Grid Voltage.
Over-charge & Over-discharge Protection.
Overcurrent, Load Short Circuit Protection.
5V USB Type-C Charging.
10 Hours Charging Time.",,
SF633MKMosquito Trap Lamp,https://sanfordjapan.com/products/home_appliances/insect_killer/sf633mk.jpg,sanfordjapan,"•  Safe & Silent, Non-toxic & Non-radiation.
•  360 Degree Suction power.
•  8pcs Purple color LED lights.
•  5V USB Charging.

Rated lifetime: More than 10,000h.
Rated temperature: The wavelength: 375NM.
No. of switching cycle - more than 10,000 times.
Rated Power: 4W, Rated voltage: 5V.",,
SF601IKInsect Killer,https://sanfordjapan.com/products/home_appliances/insect_killer/sf601ik_new1.jpg,sanfordjapan,"High Efficiency with 1500V Zapping Power.
Energy Saving UV Tube with Working Life of 8000 Hours.
Tube can be Replaced.
Aluminium Wire Mesh.
High-quality Body material..
Supreme UV High Attraction Tube
Low Energy Consumption.
No Toxic Steam, Odour, or Pollution.
Latest Safety Standard Design, Ensuring Safety while Using.
Easy Fixing and Cleaning.
Removable Collecting Tray.
Ceiling Suspended, free-standing Positions.",,
SF603IKInsect Killer,https://sanfordjapan.com/products/home_appliances/insect_killer/sf603ik_new1.jpg,sanfordjapan,"High Efficiency with 1500V Zapping Power.
Energy Saving UV Tube with Working Life of 8000 Hours.
Tube can be Replaced.
Aluminium Wire Mesh.
High-quality Body material..
Supreme UV High Attraction Tube
Low Energy Consumption.
No Toxic Steam, Odour, or Pollution.
Latest Safety Standard Design, Ensuring Safety while Using.
Easy Fixing and Cleaning.
Removable Collecting Tray.
Ceiling Suspended, free-standing Positions.",,
SF624IKInsect Killer,https://sanfordjapan.com/products/home_appliances/insect_killer/sf624ik.jpg,sanfordjapan,"Strong and durable ABS housing.
UV Tube made of FSL
Light weight and portable.
Removable collection tray.
4 Watts, 220-240V, 50/60Hz.
Indoor use only.",,
SF625IKInsect Killer,https://sanfordjapan.com/products/home_appliances/insect_killer/sf625ik.jpg,sanfordjapan,"16 Watts (2 tubes) insect killer.
Strong and durable ABS housing.
No poisonous vapour.
Removable collection tray.
Easy to Install, Clean and replace Tubes
Suitable for Home, Factory, Restaurant, Hospital, Hotel, Office etc.
Keep conductive materials a way from the pest-killer.
220-240V, 50/60Hz.",,
SF626IKInsect Killer,https://sanfordjapan.com/products/home_appliances/insect_killer/sf626ik.jpg,sanfordjapan,"4 Watts UV tubes made of FSL.
Strong and durable ABS housing.
No poisonous vapour.
Removable collection tray.
Easy to Install, Clean and replace Tubes
Suitable for Home, Factory, Restaurant, Hospital, Hotel, Office etc.
Keep conductive materials a way from the pest-killer.",,
SF611IK-AInsect Killer,https://sanfordjapan.com/products/home_appliances/insect_killer/sf611ik_a.jpg,sanfordjapan,"Dual UV Lamps.
19 Watts Power High Attraction Tube.
Low Energy Consumption.
No Toxic Steams, Odour or Pollution.
High-Level New Elegant Unique Design.
ABS & Aluminium Body.
Iron Mesh.
Safety Standard Designing Ensuring Safety in Using.
Easy Fixing and Cleaning.
Big Tray for Insect Collection.
Multiple Mounting Options: Wall-Mounted Ceiling and Freestanding.
Cleaning Brush Included",,
SF612IK-AInsect Killer,https://sanfordjapan.com/products/home_appliances/insect_killer/sf612ik_a.jpg,sanfordjapan,"Dual UV Lamps.
23 Watts Power High Attraction Tube.
Low Energy Consumption.
No Toxic Steams, Odour or Pollution.
High-Level New Elegant Unique Design.
ABS & Aluminium Body.
Iron Mesh.
Safety Standard Designing Ensuring Safety in Using.
Easy Fixing and Cleaning.
Big Tray for Insect Collection.
Multiple Mounting Options: Wall-Mounted Ceiling and Freestanding.
Cleaning Brush Included",,
